Onnett_id;Osall_id;Henkilo_id;Osnro;Kulj_matk;Ikä;Sukupuoli;Kortti;Seuraus;Seuraussel;Kulj_kans;Ajokortlk;Ajokortikä
8460822;15057818;15004623;3;KU;77;M; ;0;ei henkilövahinkoa;SF ;AB          ;46
8410053;14991253;14936051;1;KU;17;M; ;L;loukkaantunut;SF ;MT          ;2
8410133;14991455;14936725;1;KU;41;N; ;0;ei henkilövahinkoa;   ;B           ;23
8410133;14991469;14934379;2;MA;16;M; ;0;ei henkilövahinkoa;SF ;            ;
8410133;14991469;14935960;2;KU;15;M; ;0;ei henkilövahinkoa;SF ;MT          ;
8410131;14989800;14936431;1;KU;18;N; ;0;ei henkilövahinkoa;SF ;B           ;
8410131;14990873;14933979;2;KU;15;M;O;0;ei henkilövahinkoa;   ;EI          ;
8410131;14990873;14936218;2;MA;14;M; ;0;ei henkilövahinkoa;   ;            ;
8459964;15056027;15002179;1;KU;46;M; ;0;ei henkilövahinkoa;EV ;            ;
8459964;15056028;15002180;2;KU;31;N; ;0;ei henkilövahinkoa;SF ;BC          ;13
8410473;14990664;14934476;2;JK;73;N; ;L;loukkaantunut;   ;            ;
8410473;14991488;14934146;1;KU;88;M; ;0;ei henkilövahinkoa;SF ;ABE         ;50
8410356;14990110;14935898;1;KU;56;N; ;L;loukkaantunut;SF ;ABE         ;34
8410082;14990167;14936656;2;KU;58;M; ;0;ei henkilövahinkoa;SF ;AB          ;33
8410082;14990449;14934256;1;KU;20;N; ;0;ei henkilövahinkoa;SF ;B           ;
8410505;14989956;14934976;1;KU;25;N; ;0;ei henkilövahinkoa;SF ;B           ;7
8410560;14989505;14936458;1;KU;73;N; ;0;ei henkilövahinkoa;   ;AB          ;47
8410634;14989715;14936547;1;KU;22;M; ;0;ei henkilövahinkoa;SF ;            ;
8410634;14989853;14935987;2;KU;54;M; ;0;ei henkilövahinkoa;GE ;            ;
8410678;14990286;14934130;1;KU;20;M; ;0;ei henkilövahinkoa;SF ;            ;
8410678;14990418;14934128;2;MA;28;M; ;0;ei henkilövahinkoa;SF ;            ;
8410678;14990418;14935638;2;KU;22;M; ;0;ei henkilövahinkoa;SF ;B           ;
8410914;14990429;14934202;1;KU;21;M;O;0;ei henkilövahinkoa;SF ;EI          ;
8410679;14990162;14935474;2;KU;63;M; ;0;ei henkilövahinkoa;SF ;ABECEDE     ;46
8410679;14991519;14935184;1;KU;38;M; ;0;ei henkilövahinkoa;SF ;BC          ;19
8410418;14990720;14935708;1;KU;13;M;O;L;loukkaantunut;   ;EI          ;
8410777;14990558;14934490;1;KU;15;M; ;0;ei henkilövahinkoa;SF ;AM/120T     ;
8410777;14991491;14936217;2;KU;60;M; ;0;ei henkilövahinkoa;SF ;B           ;12
8410458;14990686;14935337;1;KU;50;M; ;L;loukkaantunut;   ;ABECEDE     ;
8410419;14989020;14935807;1;KU;50;N; ;0;ei henkilövahinkoa;SF ;B           ;25
8410419;14989950;14934895;2;KU;22;M; ;0;ei henkilövahinkoa;SYR;B           ;
8411188;14989811;14936533;1;KU;33;M; ;0;ei henkilövahinkoa;SF ;AB          ;15
8411188;14990845;14934649;2;KU;42;M; ;L;loukkaantunut;   ;            ;
8459919;15056029;15002181;1;KU;68;N; ;0;ei henkilövahinkoa;SF ;ABE         ;42
8459919;15056030;15002182;2;KU;19;M; ;0;ei henkilövahinkoa;SF ;            ;
8459919;15056031;15002183;3;KU;57;M; ;0;ei henkilövahinkoa;SF ;ABE         ;40
8411189;14989444;14934208;1;KU;29;M; ;0;ei henkilövahinkoa;SF ;B           ;11
8411189;14989444;14935918;1;MA;26;N; ;0;ei henkilövahinkoa;SF ;            ;
8411189;14989916;14934164;2;KU;18;M; ;0;ei henkilövahinkoa;SF ;BE          ;
8411189;14989916;14936260;2;MA;18;M; ;0;ei henkilövahinkoa;SF ;            ;
8411311;14990500;14935347;1;MA;15;M; ;0;ei henkilövahinkoa;SF ;            ;
8411311;14990500;14935660;1;KU;16;M; ;0;ei henkilövahinkoa;SF ;            ;
8410956;14989282;14936368;2;KU;26;M; ;0;ei henkilövahinkoa;RUS;B           ;
8410956;14989433;14935167;1;KU;60;N; ;0;ei henkilövahinkoa;SF ;AB          ;39
8411333;14989036;14934731;1;KU;18;N; ;0;ei henkilövahinkoa;SF ;B           ;
8411333;14989036;14934744;1;MA;24;M; ;0;ei henkilövahinkoa;SF ;            ;
8411333;14989036;14934907;1;MA;23;M; ;0;ei henkilövahinkoa;SF ;            ;
8410680;14989524;14935962;1;XX;; ; ;-;NA;   ;            ;
8410680;14989844;14935535;2;XX;; ; ;-;NA;   ;            ;
8411275;14989105;14934899;4;KU;49;N; ;0;ei henkilövahinkoa;SF ;AB          ;32
8411275;14989313;14935889;2;KU;25;M; ;0;ei henkilövahinkoa;SF ;ABECE       ;7
8411275;14989907;14934228;3;MA;53;N; ;0;ei henkilövahinkoa;SF ;            ;
8411275;14989907;14935825;3;KU;52;M; ;0;ei henkilövahinkoa;SF ;ABECE       ;34
8411275;14990239;14935944;1;KU;34;N; ;L;loukkaantunut;SF ;B           ;16
8411013;14990482;14935013;1;KU;83;N; ;L;loukkaantunut;SF ;ABE         ;47
8411013;14990699;14935525;2;KU;19;M;O;0;ei henkilövahinkoa;   ;EI          ;
8411190;14990064;14934284;2;KU;12;M; ;L;loukkaantunut;SF ;            ;
8411190;14990321;14935868;1;KU;30;N; ;0;ei henkilövahinkoa;SF ;B           ;12
8410857;14991214;14935091;2;XX;; ; ;-;NA;   ;            ;
8410857;14991533;14934710;1;KU;17;M; ;0;ei henkilövahinkoa;IR ;            ;
8410655;14989611;14934913;1;KU;52;M; ;0;ei henkilövahinkoa;SF ;AB          ;34
8410642;14990489;14934517;1;KU;52;N; ;K;kuollut;SF ;AB          ;29
8410839;14989385;14934534;2;KU;33;M;O;K;kuollut;SF ;EI          ;16
8410839;14989447;14934488;3;KU;36;N; ;L;loukkaantunut;SF ;AB          ;19
8410839;14990743;14934985;1;KU;35;M; ;0;ei henkilövahinkoa;SF ;ABECEDE     ;17
8411477;14990004;14934742;1;XX;; ; ;-;NA;   ;            ;
8410506;14989090;14934857;2;KU;43;M; ;0;ei henkilövahinkoa;SF ;BEC         ;25
8460224;15056032;15002184;1;KU;29;M; ;0;ei henkilövahinkoa;SF ;BC          ;12
8460224;15056033;15002185;2;KU;34;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;20
8460230;15056034;15002186;1;KU;62;N; ;0;ei henkilövahinkoa;SF ;ABE         ;43
8460230;15056035;15002187;2;KU;27;M; ;0;ei henkilövahinkoa;SF ;BC          ;10
8410507;14991136;14934513;1;MA;39;N; ;0;ei henkilövahinkoa;   ;            ;
8410507;14991136;14934787;1;MA;39;M; ;L;loukkaantunut;   ;            ;
8410507;14991136;14935583;1;KU;39;M; ;0;ei henkilövahinkoa;SF ;BECE        ;22
8410062;14990335;14933970;1;MA;71;M; ;0;ei henkilövahinkoa;SF ;            ;
8410062;14990335;14936111;1;KU;68;N; ;0;ei henkilövahinkoa;SF ;AB          ;40
8410682;14989807;14934620;1;XX;; ; ;-;NA;   ;            ;
8410682;14989807;14935205;1;KU;74;M; ;0;ei henkilövahinkoa;SF ;ABECEDE     ;46
8410682;14991238;14935457;2;KU;62;N; ;0;ei henkilövahinkoa;SF ;AB          ;37
8410081;14990472;14935976;1;KU;40;N; ;0;ei henkilövahinkoa;SF ;B           ;22
8410081;14991219;14935454;2;KU;16;N;X;0;ei henkilövahinkoa;SF ;A1          ;
8410420;14990210;14934073;2;KU;14;M;O;0;ei henkilövahinkoa;SF ;EI          ;
8410420;14990599;14934114;1;KU;15;M; ;0;ei henkilövahinkoa;SF ;AM          ;
8410420;14990599;14936560;1;MA;16;N; ;L;loukkaantunut;SF ;            ;
8414099;14995745;14941510;1;KU;14;M;O;L;loukkaantunut;   ;EI          ;
8414099;14995745;14941511;1;MA;33;N; ;L;loukkaantunut;   ;            ;
8413331;14995746;14941512;1;KU;; ; ;0;ei henkilövahinkoa;   ;            ;
8413331;14995747;14941513;2;KU;; ; ;0;ei henkilövahinkoa;   ;            ;
8412903;14995748;14941514;1;KU;50;M; ;0;ei henkilövahinkoa;SF ;AB          ;32
8412903;14995748;14941515;1;MA;46;N; ;0;ei henkilövahinkoa;SF ;            ;
8412903;14995749;14941516;2;KU;72;N; ;K;kuollut;SF ;            ;
8412748;14993675;14938996;1;KU;70;M; ;L;loukkaantunut;SF ;ABE         ;48
8412748;14993675;14938997;1;MA;80;N; ;0;ei henkilövahinkoa;SF ;            ;
8412748;14993676;14938995;2;KU;70;M; ;0;ei henkilövahinkoa;SF ;ABE         ;45
8412746;14993677;14938994;1;KU;36;M; ;0;ei henkilövahinkoa;SF ;ABC         ;18
8412746;14993678;14938993;2;KU;28;M; ;L;loukkaantunut;SF ;ABC         ;7
8412746;14993679;14938992;3;KU;28;M; ;0;ei henkilövahinkoa;SF ;ABC         ;1
8506511;15165208;15111441;1;KU;74;M; ;0;ei henkilövahinkoa;SF ;ABE         ;46
8506511;15165209;15111440;2;KU;48;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;31
8412783;14995750;14941517;1;KU;24;N; ;0;ei henkilövahinkoa;SF ;B           ;7
8412783;14995751;14941518;2;KU;52;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;35
8410508;14990252;14934529;1;XX;; ; ;-;NA;   ;            ;
8413604;14995752;14941519;1;KU;31;M; ;0;ei henkilövahinkoa;SF ;B           ;14
8506512;15165210;15111439;1;KU;56;N; ;0;ei henkilövahinkoa;SF ;AB          ;36
8506512;15165211;15111438;2;KU;60;N; ;0;ei henkilövahinkoa;SF ;            ;
8412959;14995753;14941520;1;KU;44;N; ;0;ei henkilövahinkoa;SF ;B           ;26
8412959;14995753;14941521;1;MA;26;N; ;0;ei henkilövahinkoa;SF ;            ;
8412959;14995753;14941522;1;MA;22;M; ;0;ei henkilövahinkoa;SF ;            ;
8412959;14995754;14941523;2;KU;69;M; ;L;loukkaantunut;SF ;ABE         ;48
8412959;14995754;14941524;2;MA;68;N; ;0;ei henkilövahinkoa;SF ;            ;
8412959;14995755;14941525;3;MA;48;N; ;0;ei henkilövahinkoa;SF ;            ;
8412959;14995755;14941526;3;MA;78;N; ;L;loukkaantunut;SF ;            ;
8412959;14995755;14941527;3;KU;41;M; ;L;loukkaantunut;SF ;ABCD1       ;24
8412959;14995755;14941528;3;MA;9;M; ;0;ei henkilövahinkoa;SF ;            ;
8412959;14995755;14941529;3;MA;8;M; ;0;ei henkilövahinkoa;SF ;            ;
8413836;14995756;14941530;1;MA;41;M; ;0;ei henkilövahinkoa;SF ;            ;
8413836;14995756;14941531;1;KU;34;N; ;0;ei henkilövahinkoa;SF ;B           ;16
8413836;14995757;14941532;2;KU;66;M; ;0;ei henkilövahinkoa;SF ;ABE         ;48
8413891;14995758;14941533;1;KU;43;M; ;0;ei henkilövahinkoa;SF ;BE          ;25
8413891;14995759;14941534;2;KU;25;N; ;0;ei henkilövahinkoa;SF ;B           ;7
8413573;14995762;14941535;1;KU;56;M; ;0;ei henkilövahinkoa;SF ;ABECEDE     ;39
8413573;14995762;14941536;1;MA;54;N; ;0;ei henkilövahinkoa;SF ;            ;
8413573;14995763;14941537;2;KU;47;M;O;0;ei henkilövahinkoa;   ;EI          ;29
8413167;14995764;14941538;1;KU;53;N; ;0;ei henkilövahinkoa;SF ;AB          ;34
8414109;14995765;14941539;1;KU;25;M; ;0;ei henkilövahinkoa;SF ;BC          ;8
8414109;14995766;14941540;2;MA;21;M; ;0;ei henkilövahinkoa;SO ;            ;
8414109;14995766;14941541;2;KU;20;M; ;L;loukkaantunut;SF ;B           ;6
8414009;14995767;14941542;1;KU;54;M; ;0;ei henkilövahinkoa;   ;ABE         ;36
8414010;14995768;14941543;1;KU;21;N; ;0;ei henkilövahinkoa;SF ;            ;
8414048;14995769;14941544;1;KU;79;N; ;0;ei henkilövahinkoa;SF ;ABE         ;48
8414048;14995770;14941545;2;KU;; ; ;0;ei henkilövahinkoa;   ;            ;
8413702;14995771;14941546;1;KU;37;M; ;0;ei henkilövahinkoa;SF ;BE          ;19
8413702;14995772;14941547;2;KU;23;M; ;0;ei henkilövahinkoa;SF ;B           ;6
8413583;14995773;14941548;1;KU;17;N; ;L;loukkaantunut;SF ;A1          ;1
8413583;14995774;14941549;2;KU;54;N; ;L;loukkaantunut;SF ;ABE         ;32
8413583;14995774;14941550;2;MA;13;M; ;L;loukkaantunut;SF ;            ;
8414128;14995775;14941551;1;KU;17;M; ;L;loukkaantunut;SF ;A1          ;1
8414128;14995776;14941552;2;KU;16;M;O;L;loukkaantunut;SF ;EI          ;1
8414144;14995777;14941553;1;KU;24;M; ;0;ei henkilövahinkoa;SF ;B           ;7
8414144;14995777;14941554;1;MA;24;M; ;0;ei henkilövahinkoa;SF ;            ;
8413584;14995778;14941555;1;KU;30;M; ;0;ei henkilövahinkoa;SF ;AB          ;2
8413584;14995779;14941556;2;KU;54;N; ;L;loukkaantunut;SF ;            ;
8413892;14995780;14941557;1;KU;15;M; ;L;loukkaantunut;SF ;AM          ;1
8413892;14995781;14941558;2;KU;23;M; ;0;ei henkilövahinkoa;SF ;BEC1EC      ;5
8414076;15644517;15593595;1;KU;22;M; ;L;loukkaantunut;   ;            ;
8414076;15644517;15593940;1;MA;21;N; ;0;ei henkilövahinkoa;   ;            ;
8413610;14995782;14941559;1;KU;34;M; ;L;loukkaantunut;SF ;BC          ;16
8413610;14995782;14941560;1;MA;41;M; ;L;loukkaantunut;SF ;            ;
8413740;14995783;14941561;1;KU;22;M; ;0;ei henkilövahinkoa;SF ;A1B         ;
8413740;14995784;14941562;2;KU;26;M; ;0;ei henkilövahinkoa;SF ;BC          ;8
8412979;14995785;14941563;1;KU;15;M; ;0;ei henkilövahinkoa;SF ;            ;
8413484;14995786;14941564;1;KU;21;M; ;0;ei henkilövahinkoa;SF ;            ;
8413484;14995787;14941565;2;KU;24;M; ;0;ei henkilövahinkoa;SF ;B           ;6
8413484;14995787;14941566;2;MA;27;N; ;0;ei henkilövahinkoa;SF ;            ;
8410957;14990444;14936036;2;KU;60;N; ;0;ei henkilövahinkoa;SF ;ABE         ;39
8410957;14990607;14934478;1;KU;39;N; ;0;ei henkilövahinkoa;SF ;            ;
8410186;14989737;14936012;2;MA;48;M; ;0;ei henkilövahinkoa;SF ;            ;
8410186;14989737;14936081;2;KU;44;N; ;0;ei henkilövahinkoa;SF ;B           ;22
8410186;14991511;14934249;1;KU;58;N; ;0;ei henkilövahinkoa;SF ;AB          ;27
8412880;14995788;14941567;1;KU;66;N; ;0;ei henkilövahinkoa;   ;ABE         ;32
8410592;14990371;14935579;1;KU;48;M; ;0;ei henkilövahinkoa;SF ;AB          ;31
8412881;14995789;14941568;1;KU;16;M; ;0;ei henkilövahinkoa;SF ;AM          ;
8412881;14995790;14941569;2;KU;71;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;45
8413058;14995791;14941570;1;KU;16;M; ;K;kuollut;SF ;MT          ;1
8413058;14995792;14941571;2;KU;59;M; ;0;ei henkilövahinkoa;   ;            ;
8410056;14989111;14934599;2;KU;52;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;34
8410056;14991165;14936626;1;KU;21;M; ;0;ei henkilövahinkoa;SF ;B           ;
8410187;14989573;14934248;1;KU;59;M; ;0;ei henkilövahinkoa;SF ;ABC         ;41
8410187;14991053;14936060;2;KU;35;M; ;0;ei henkilövahinkoa;SF ;B           ;18
8413246;14995793;14941572;1;KU;21;M; ;0;ei henkilövahinkoa;   ;B           ;
8412819;14995794;14941573;1;KU;84;M; ;L;loukkaantunut;SF ;ABE         ;50
8506629;15166190;15113774;1;KU;65;M; ;0;ei henkilövahinkoa;SF ;AB          ;46
8506629;15166906;15113873;2;KU;53;N; ;0;ei henkilövahinkoa;SF ;AB          ;35
8506629;15166906;15114092;2;MA;53;M; ;0;ei henkilövahinkoa;SF ;            ;
8412760;14993680;14938991;1;KU;21;M; ;0;ei henkilövahinkoa;SF ;            ;
8413958;14995795;14941574;1;KU;34;M; ;0;ei henkilövahinkoa;SF ;BC          ;16
8413958;14995796;14941575;2;KU;26;M; ;0;ei henkilövahinkoa;SF ;BC          ;8
8411156;14991169;14935435;2;KU;58;N; ;L;loukkaantunut;   ;            ;
8411156;14991200;14933964;1;KU;76;M; ;0;ei henkilövahinkoa;SF ;AB          ;48
8413823;14995797;14941576;1;KU;32;M; ;0;ei henkilövahinkoa;SF ;BECE        ;14
8413823;14995798;14941577;2;KU;35;M; ;K;kuollut;SF ;B           ;17
8413741;14995799;14941578;1;KU;69;N; ;K;kuollut;   ;AB          ;41
8413741;14995800;14941579;2;KU;; ; ;0;ei henkilövahinkoa;   ;            ;
8413431;14995801;14941580;1;KU;33;M; ;0;ei henkilövahinkoa;SF ;B           ;16
8413431;14995801;14941581;1;MA;35;M; ;0;ei henkilövahinkoa;SF ;            ;
8413431;14995801;14941582;1;MA;7;M; ;0;ei henkilövahinkoa;SF ;            ;
8413431;14995801;14941583;1;MA;4;M; ;0;ei henkilövahinkoa;SF ;            ;
8505617;15165312;15111437;1;KU;56;M; ;L;loukkaantunut;SF ;            ;
8413059;14995802;14941584;1;KU;24;M; ;L;loukkaantunut;   ;            ;
8413215;14995804;14941585;1;KU;64;M; ;L;loukkaantunut;SF ;ABECD       ;46
8413221;14995805;14941586;1;KU;62;M; ;L;loukkaantunut;SF ;ABEC        ;44
8413920;14995806;14941587;1;KU;38;M; ;0;ei henkilövahinkoa;SF ;ABC         ;21
8413222;14995807;14941588;1;KU;25;N; ;L;loukkaantunut;SF ;B           ;7
8413222;14995808;14941589;2;KU;26;M; ;0;ei henkilövahinkoa;SF ;ABECE       ;8
8413160;14995809;14941590;1;KU;43;N; ;0;ei henkilövahinkoa;SF ;B           ;26
8413160;14995809;14941591;1;MA;38;M; ;L;loukkaantunut;SF ;            ;
8413160;14995810;14941592;2;KU;61;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;43
8413354;14995811;14941593;1;KU;61;M; ;0;ei henkilövahinkoa;SF ;ABECEDE     ;44
8413354;14995811;14941594;1;KU;17;N; ;0;ei henkilövahinkoa;SF ;            ;
8413354;14995812;14941595;2;KU;41;N; ;0;ei henkilövahinkoa;SO ;B           ;
8413974;14995813;14941596;1;KU;58;N; ;0;ei henkilövahinkoa;SF ;B           ;25
8413974;14995814;14941597;2;KU;43;M; ;0;ei henkilövahinkoa;SF ;BECEDE      ;25
8413893;14995815;14941598;1;KU;24;M;O;0;ei henkilövahinkoa;   ;EI          ;6
8413893;14995815;14941599;1;MA;21;N; ;L;loukkaantunut;   ;            ;
8413893;14995815;14941600;1;MA;20;N; ;0;ei henkilövahinkoa;   ;            ;
8505763;15165314;15111436;1;KU;68;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;22
8505763;15165315;15111435;2;KU;50;M; ;0;ei henkilövahinkoa;SF ;ABE         ;32
8505763;15165316;15111434;3;KU;67;M; ;0;ei henkilövahinkoa;SF ;ABE         ;46
8413894;14995816;14941601;1;KU;; ; ;0;ei henkilövahinkoa;   ;            ;
8506384;15165317;15111433;1;KU;33;M; ;0;ei henkilövahinkoa;SF ;BC          ;16
8506384;15165318;15111432;2;KU;34;M; ;0;ei henkilövahinkoa;SF ;B           ;17
8505688;15165319;15111431;1;KU;54;N; ;0;ei henkilövahinkoa;SF ;ABE         ;36
8505688;15165320;15111430;2;KU;34;M; ;0;ei henkilövahinkoa;SF ;ABC         ;17
8413742;14995817;14941602;1;KU;69;M; ;0;ei henkilövahinkoa;SF ;ABE         ;48
8413742;14995818;14941603;2;KU;28;N; ;0;ei henkilövahinkoa;SF ;BC          ;10
8413649;14995819;14941604;1;KU;24;M; ;0;ei henkilövahinkoa;SF ;BECEDE      ;6
8413649;14995820;14941605;2;KU;36;M; ;0;ei henkilövahinkoa;SF ;BECE        ;18
8413960;14995821;14941606;1;KU;68;M; ;0;ei henkilövahinkoa;   ;ABE         ;46
8413960;14995822;14941607;2;KU;11;N; ;L;loukkaantunut;   ;            ;
8413983;14995823;14941608;1;KU;50;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;32
8413983;14995824;14941609;2;KU;24;M; ;0;ei henkilövahinkoa;SF ;BECE        ;6
8413840;14995825;14941610;1;KU;69;M; ;0;ei henkilövahinkoa;SF ;ABE         ;46
8413840;14995826;14941611;2;KU;62;M; ;0;ei henkilövahinkoa;SF ;ABC         ;44
8413248;14995827;14941612;1;KU;15;M; ;0;ei henkilövahinkoa;SF ;AM/121T     ;
8413248;14995828;14941613;2;KU;47;N; ;L;loukkaantunut;   ;            ;
8413275;14995829;14941614;1;XX;; ; ;-;NA;   ;            ;
8506599;15166015;15113941;2;KU;24;N; ;0;ei henkilövahinkoa;SF ;B           ;7
8506599;15166486;15113108;1;KU;44;M; ;0;ei henkilövahinkoa;SF ;BEC         ;27
8413169;14995830;14941615;1;KU;14;N;O;L;loukkaantunut;SF ;EI          ;
8413169;14995831;14941616;2;KU;18;M;O;0;ei henkilövahinkoa;SF ;EI          ;
8413870;14995832;14941617;1;KU;; ; ;0;ei henkilövahinkoa;   ;            ;
8413795;14995833;14941618;1;KU;29;N; ;0;ei henkilövahinkoa;SF ;B           ;9
8413795;14995834;14941619;2;KU;57;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;39
8413795;14995834;14941620;2;MA;54;N; ;0;ei henkilövahinkoa;SF ;            ;
8413639;14995835;14941621;1;KU;61;N; ;0;ei henkilövahinkoa;SF ;AB          ;43
8412977;14995836;14941622;1;MA;76;N; ;0;ei henkilövahinkoa;SF ;            ;
8412977;14995836;14941623;1;KU;77;M; ;0;ei henkilövahinkoa;S  ;ABC         ;42
8412977;14995837;14941624;2;KU;24;N; ;0;ei henkilövahinkoa;SF ;BECE        ;6
8413296;14995838;14941625;1;KU;49;M; ;0;ei henkilövahinkoa;SF ;ABECE       ;32
8413296;14995839;14941626;2;KU;15;M; ;L;loukkaantunut;SF ;            ;
8413962;14995840;14941627;1;KU;15;M; ;L;loukkaantunut;SF ;AM/120      ;
8413962;14995840;14941628;1;MA;14;M; ;0;ei henkilövahinkoa;SF ;            ;
8412857;14995841;14941629;1;KU;57;N; ;0;ei henkilövahinkoa;SF ;AB          ;32
8412857;14995842;14941630;2;KU;16;M; ;L;loukkaantunut;SF ;AM/120LT    ;1
8412981;14995843;14941631;1;KU;52;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;35
8412981;14995843;14941632;1;MA;51;N; ;0;ei henkilövahinkoa;SF ;            ;
8412981;14995843;14941633;1;MA;24;N; ;0;ei henkilövahinkoa;SF ;            ;
8412981;14995843;14941634;1;MA;42;N; ;0;ei henkilövahinkoa;SF ;            ;
8412981;14995843;14941635;1;MA;22;M; ;0;ei henkilövahinkoa;SF ;            ;
8412981;14995844;14941636;2;KU;17;M;O;K;kuollut;SF ;EI          ;1
8505930;15165321;15111429;1;KU;41;N; ;0;ei henkilövahinkoa;SF ;BE          ;23
8505930;15165322;15111428;2;KU;73;N; ;0;ei henkilövahinkoa;SF ;B           ;44
8413895;14995845;14941637;1;KU;22;M; ;L;loukkaantunut;SF ;            ;
8413895;14995846;14941638;2;KU;29;M; ;0;ei henkilövahinkoa;IRQ;B           ;
8413895;14995846;14941639;2;MA;20;M; ;0;ei henkilövahinkoa;KVO;            ;
8413220;14995847;14941640;1;KU;; ; ;0;ei henkilövahinkoa;   ;            ;
8413206;14995848;14941641;1;KU;25;N;O;0;ei henkilövahinkoa;SF ;EI          ;7
8412961;14995849;14941642;1;KU;19;M; ;0;ei henkilövahinkoa;SF ;            ;
8412961;14995850;14941643;2;KU;29;N; ;0;ei henkilövahinkoa;SF ;B           ;11
8412905;14995851;14941644;1;KU;39;M; ;L;loukkaantunut;SF ;ABC         ;23
8412905;14995852;14941645;2;KU;74;N; ;L;loukkaantunut;   ;            ;
8412859;14995853;14941646;1;KU;70;N; ;0;ei henkilövahinkoa;SF ;ABE         ;49
8412859;14995854;14941647;2;KU;45;N; ;0;ei henkilövahinkoa;SF ;AB          ;28
8459947;15056036;15002188;1;KU;75;M; ;L;loukkaantunut;SF ;AB          ;50
8459947;15056036;15002189;1;MA;70;N; ;L;loukkaantunut;   ;            ;
8459946;15056037;15002190;1;KU;81;N; ;0;ei henkilövahinkoa;SF ;AB          ;42
8563565;15273897;15219342;1;KU;23;M; ;0;ei henkilövahinkoa;SF ;BC          ;6
8460166;15056038;15002191;1;KU;33;M; ;0;ei henkilövahinkoa;IRQ;            ;
8460166;15056039;15002192;2;KU;34;M; ;0;ei henkilövahinkoa;   ;BC          ;17
8459976;15056040;15002193;1;KU;70;N; ;0;ei henkilövahinkoa;   ;B           ;14
8459976;15056040;15002194;1;MA;52;N; ;0;ei henkilövahinkoa;   ;            ;
8459976;15056040;15002195;1;MA;63;N; ;0;ei henkilövahinkoa;   ;            ;
8459976;15056041;15002196;2;KU;58;M; ;L;loukkaantunut;SF ;ABE         ;37
8459945;15056042;15002197;1;KU;23;N; ;0;ei henkilövahinkoa;SF ;B           ;6
8459945;15056043;15002198;2;KU;63;M; ;0;ei henkilövahinkoa;SF ;ABE         ;45
8459945;15056044;15002199;3;KU;31;N; ;0;ei henkilövahinkoa;SF ;B           ;13
8459945;15056045;15002200;4;KU;62;N; ;0;ei henkilövahinkoa;SF ;AB          ;44
8459974;15056046;15002201;1;KU;58;N; ;0;ei henkilövahinkoa;SF ;AB          ;37
8459974;15056047;15002202;2;KU;47;M; ;0;ei henkilövahinkoa;SF ;ABEC        ;29
8563357;15273898;15224067;1;KU;33;M; ;0;ei henkilövahinkoa;SF ;AB          ;7
8563357;15273899;15218124;2;KU;21;M; ;0;ei henkilövahinkoa;SF ;B           ;
8460094;15056048;15002203;1;KU;51;N; ;0;ei henkilövahinkoa;SF ;AB          ;32
8460094;15056049;15002204;2;KU;21;M; ;0;ei henkilövahinkoa;SF ;            ;
8461056;15057826;15004658;1;KU;27;M; ;L;loukkaantunut;IRQ;            ;
8461056;15057827;15004659;2;KU;; ; ;0;ei henkilövahinkoa;   ;            ;
8460419;15056050;15002205;1;KU;18;M;X;0;ei henkilövahinkoa;   ;B           ;
8460419;15056050;15002206;1;MA;16;N; ;0;ei henkilövahinkoa;   ;            ;
8460419;15056050;15002207;1;MA;15;N; ;0;ei henkilövahinkoa;   ;            ;
8460095;15056051;15002208;1;KU;55;M; ;0;ei henkilövahinkoa;SF ;ABE         ;37
8460095;15056052;15002209;2;KU;35;M; ;0;ei henkilövahinkoa;SF ;B           ;18
8460095;15056053;15002210;3;KU;19;N; ;0;ei henkilövahinkoa;SF ;B           ;
8459977;15056054;15002211;1;KU;19;M; ;0;ei henkilövahinkoa;SF ;BECE        ;
8459977;15056055;15002212;2;KU;32;N; ;0;ei henkilövahinkoa;SF ;B           ;14
8459970;15056056;15002213;1;KU;31;M;O;L;loukkaantunut;   ;EI          ;
8460977;15057723;15004660;1;XX;; ; ;-;NA;   ;            ;
8460876;15057724;15004661;1;KU;21;M; ;0;ei henkilövahinkoa;UKR;            ;
8460489;15056057;15002214;1;KU;23;M; ;L;loukkaantunut;   ;B           ;2
8460489;15056057;15002215;1;MA;54;M; ;L;loukkaantunut;   ;            ;
8460649;15057725;15004662;1;KU;34;M; ;0;ei henkilövahinkoa;SF ;ABC         ;17
8460649;15057725;15004663;1;MA;32;N; ;0;ei henkilövahinkoa;SF ;            ;
8460649;15057725;15004664;1;MA;4;M; ;0;ei henkilövahinkoa;SF ;            ;
8460649;15057725;15004665;1;MA;3;M; ;0;ei henkilövahinkoa;SF ;            ;
8460649;15057726;15004666;2;KU;56;M; ;0;ei henkilövahinkoa;SF ;ABE         ;39
